9.782881	9.911997
11.077649	12.366501
8.478313	9.187152
8.575387	8.301637
8.916961	7.526078
8.329220	7.795296
9.235803	9.740199
10.103316	11.603540
7.463496	6.688619
6.801405	6.735793
7.831199	9.341002
6.377128	5.530423
9.490892	8.475174
8.978774	9.363784
6.655592	7.437864
9.207715	10.584315
7.510874	7.602033
9.381273	10.079149
9.006259	9.344124
8.770061	7.872482
10.989102	9.741254
9.443054	9.894748
7.620003	6.459942
10.691545	10.938123
7.722889	7.207387
9.566637	8.506937
9.152559	9.125542
9.517446	8.855081
9.334181	8.463741
8.845371	9.315181
9.542097	8.511682
9.259445	9.547456
9.295363	9.232024
8.538939	9.191526
9.593889	9.460721
8.272807	8.735630
10.635139	10.121636
9.045413	9.574343
7.069910	6.027737
9.287623	9.908263
11.230753	10.401845
8.814551	9.334709
9.267371	8.986992
7.721376	6.225859
8.217554	9.797417
7.997953	8.792750
7.203578	7.999904
9.427203	9.189231
9.124898	9.406471
8.680778	7.623951
8.668869	6.913198
8.634056	8.194369
9.459487	10.100805
9.316293	8.262978
10.435298	11.536811
9.297182	11.373361
9.417407	10.146192
9.570674	10.512209
9.795194	9.973706
8.890492	7.813109
9.291118	8.031891
9.170625	9.857519
8.239487	7.751793
8.900704	9.948706
8.314793	8.690616
10.209213	11.246021
10.220460	8.695064
9.297286	11.060951
10.742369	8.056273
9.629824	9.075621
8.477496	6.903029
8.446606	8.862981
8.372799	8.750224
10.910939	10.284065
8.485027	8.962013
10.186343	8.971456
9.688831	9.775590
9.480452	8.107040
7.865320	6.588057
8.201417	6.740014
9.787613	8.645489
10.500097	8.746975
9.289182	9.963231
9.449498	11.235746
9.980226	9.194265
8.840926	8.475384
8.685188	9.447309
7.806221	6.862756
10.358321	11.262391
9.229774	8.312155
9.652838	10.985138
9.347452	9.487156
10.033428	10.985880
10.007900	11.523818
7.527791	6.810302
10.074799	10.827166
9.052263	9.317706
9.287299	10.058260
9.457409	8.411556
8.447148	6.639120
9.151645	9.461474
10.752080	10.474165
11.133045	10.986386
10.164782	10.468792
8.116838	8.239723
8.868579	8.096771
10.231224	9.524702
9.745626	10.750617
10.840671	12.948321
6.493803	6.793013
6.971050	7.572117
8.445608	6.926723
9.565435	9.108147
9.807725	9.189736
8.221455	8.310570
8.840328	9.846715
8.128259	7.160478
9.250958	9.523678
9.941064	8.813190
7.950419	7.429263
8.631141	9.421880
8.263274	9.280041
8.933190	11.002284
9.036797	8.955282
11.064551	10.713421
9.979062	10.237201
7.941078	9.064146
8.894978	9.217567
9.106827	11.220788
9.900699	11.133839
6.615446	6.697984
10.349854	10.064721
8.427199	8.473763
9.432618	10.505266
7.703865	7.657041
10.179683	9.669580
9.943943	10.403121
10.239273	9.271308
10.355720	8.193490
8.790396	8.337188
9.391336	8.783782
8.231912	10.184111
8.645633	10.419737
9.315038	8.885903
8.941837	9.916581
8.448822	9.759049
10.625270	11.881962
8.162704	7.663843
8.625644	8.641297
8.487594	8.555992
8.925512	8.966595
7.537169	8.608147
8.497349	6.731278
9.141708	10.002777
9.574899	11.577221
9.202966	10.209937
9.060425	8.224558
7.699193	8.300613
10.093347	10.219905
9.689054	9.336077
8.910795	8.190131
9.006001	8.079816
9.653711	10.094931
10.055326	8.493522
9.569207	10.309762
8.196460	7.435846
